Start	End	Direction
3589	3569	0
3595	3717	1
3552	3553	0
3552	3554	0
3552	3562	0
3552	3576	1
3552	7124	0
3552	3592	0
3553	3554	1
3553	3554	0
3553	5606	1
3554	51295	1
3554	54472	0
3554	7189	1
3554	7189	0
3562	3569	0
3562	3578	0
3562	4254	0
3565	3566	1
3569	3570	1
3578	1031	0
3838	5901	1
3838	5901	0
3643	0	0
3643	3667	1
3643	5608	1
3643	6464	1
3643	6776	1
3643	10603	1
3643	2887	1
3643	8660	1
0	3643	1
808	207	1
808	0	1
808	3708	1
808	50818	1
3708	0	1
3708	286	0
3708	1329	0
3708	11146	0
3708	9455	0
3708	84876	1
3654	4615	0
3654	10454	1
3654	23118	1
3654	7097	1
3654	7099	1
3654	54472	0
3654	7189	1
3654	7189	0
3667	5595	1
3667	2885	1
3667	5290	1
3667	5290	0
3667	4690	1
3667	5947	0
148022	6774	0
148022	7098	0
148022	7099	0
148022	9641	1
148022	29110	1
3672	332	1
3672	836	-1
3672	2353	-1
3672	3688	0
3672	3690	0
3672	5290	1
3672	2185	0
3672	5829	0
3672	5977	-1
3672	6709	0
3672	7094	0
3672	7430	0
3672	331	1
3688	5595	1
3688	5747	1
3688	2309	1
3688	3717	1
3688	2185	1
3688	2185	0
3688	5829	0
3688	6464	-1
3688	6464	1
3688	6464	0
3688	6709	0
3688	7094	0
3688	89	0
3688	3611	1
3688	23613	0
3690	5829	0
3690	7094	0
3690	7430	0
3716	3717	1
3716	5156	0
3716	5290	0
3716	6464	1
3716	6772	1
3716	6773	1
3716	6774	1
3716	3718	1
3716	6646	1
3716	6778	1
3717	3716	1
3717	55566	1
3717	6772	1
3717	6774	1
3717	6776	1
3717	9093	0
3717	7297	1
5599	1386	1
5599	572	1
5599	596	-1
5599	596	1
5599	637	1
5599	834	1
5599	3725	1
5599	2002	1
5599	356	1
5599	2353	1
5599	5601	1
5599	5604	-1
5599	4772	1
5599	7157	1
5599	6464	1
5599	4137	1
5599	3172	1
5599	10018	1
5599	90427	1
5599	4170	-1
5599	319	1
6416	5599	1
6416	5600	1
6416	5601	1
6416	1432	1
6416	8660	-1
6416	5602	1
3726	2625	1
3726	4772	0
0	207	1
1147	4790	0
284217	3912	0
3912	3915	0
3912	7314	1
27040	2885	1
27040	5335	1
27040	5335	0
27040	9402	0
3932	5335	1
3932	5894	1
3932	6654	0
3932	7410	1
3932	7535	1
3932	7535	0
3932	916	1
3932	10870	1
3932	83696	1
3952	3953	1
3953	5562	1
3984	317	1
3984	1073	-1
3984	1072	-1
4000	4001	0
4000	84823	0
4001	84823	0
3664	7099	0
4040	27123	0
7376	9971	1
7376	6256	0
4067	695	1
4067	5295	1
4067	5335	1
4067	5879	1
4067	6464	1
4067	6850	0
4067	7409	1
4067	1742	0
4067	203068	1
4067	2205	0
4067	613	1
4067	930	1
4067	930	0
8567	6416	1
8567	9530	0
8567	7132	0
8567	8717	0
57591	6722	0
11184	5594	1
11184	5599	1
11184	10256	0
11183	4214	1
5600	2002	1
5600	5605	1
5600	8569	1
5600	9252	1
5600	2872	1
5600	1649	1
5600	7867	1
5600	7020	1
5600	8986	1
5603	1050	1
5603	29904	1
5601	1386	1
5601	3725	1
5601	5595	1
5601	2353	-1
5601	2353	1
5601	5544	1
5601	0	1
5601	3558	1
5601	3565	1
5601	3717	-1
5601	6351	1
5601	4772	1
5601	7157	1
5601	6196	1
5601	2185	1
5601	6464	1
5601	319	1
9261	3150	1
9261	3315	1
9261	9252	1
4082	5535	-1
4082	280979	0
53615	6615	-1
23643	7099	0
1729	317	1
1729	10458	1
1729	6714	1
4193	2033	-1
4193	7157	1
4193	7157	0
4193	408	1
4193	7158	-1
4205	10014	1
4205	9734	1
4205	9734	0
4205	4654	0
4208	23209	0
4208	4772	0
4209	5535	1
5604	596	1
5604	823	1
5604	1385	1
5604	2002	1
5604	5595	1
5604	5594	1
5604	2353	1
5604	6416	1
5604	5601	1
5604	5605	0
5604	4638	1
5604	9252	1
5604	6198	1
5604	6196	1
5604	6197	1
5604	9612	1
5604	6654	-1
5604	280979	1
5604	10018	-1
5604	10818	-1
5604	4170	1
5604	8986	1
5605	1385	1
5605	5595	1
5605	5594	1
5605	3315	1
5605	5604	1
5606	5599	1
5606	5600	1
5606	5603	1
5606	5608	0
5606	1432	1
5608	5599	1
5608	5600	1
5608	5603	1
5608	4790	1
5608	1432	1
5608	6300	1
4214	1147	1
4214	5599	1
4214	6416	1
4214	5604	1
4214	5606	1
4214	5609	1
4214	9020	0
4214	1432	1
4214	9612	1
4214	6885	1
4214	2043	1
4214	6548	1
4233	355	-1
4233	2185	0
